binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,duplicate_1,random choice 2,multicollinearity 2,duplicate_2,multicollinearity 1,informative_1,uniform corr 2,pd qcut3,random label num 12,uniform corr 1,constant_1,correlated w target 1,semi_constant_2,correlated w target 2,min max scaling,random label num 4,target,pd qcut1,outliers 1,standard scaling,constant_2,informative_2,pd qcut2,random choice 4,semi_constant_1,multicollinearity 4,random choice 7,outliers 2,corr_feature_class,multicollinearity 3,class
binary_1,Latoya,Ortiz,1992-09-12,,huberjames@example.org,,Port Brandonhaven,PA,56460,0.29692653708695427,Rand Choice 2,,0.640384397608581,-0.24325142092042304,0.29692653708695427,0.849236230794385,G5,label num hi 12,0.5053707421454844,constant_value,3.4001224192890325,q_const_0,3.2347887598311162,335.43423324947577,label num lo 3,1.5059310393030774,High,0.004233557029502907,47162.003077629895,constant_value,0.640384397608581,Q3,South,q_const_0,-0.887452368045457,Sunday,0.9805990614772191,-0.4910348080072149,-0.33827256740896194,1
binary_1,,Smith,2020-06-24,879.380.2970,dstevens@example.com,,,WA,04256,-1.2191947867205628,Rand Choice 2,,-2.0175645965599127,0.3379675203226879,-1.2191947867205628,0.47799928330824315,G1,label num hi 12,,constant_value,,q_const_0,-2.087425979012539,164.83769518582156,label num lo 2,-3.738208680531695,,,47557.288563640825,constant_value,-2.0175645965599127,Q1,South,q_const_0,-0.1156019033384468,Tuesday,3.7063586973072917,,-0.28143935693019123,0
binary_1,Bianca,Le,1932-08-30,+1-477-441-4074x98982,,6902 Kristen Forest,,NH,46715,-1.5553014671726297,Rand Choice 2,,0.09076439117403945,-0.11481571294364167,-1.5553014671726297,0.1715662360993459,G4,label num hi 1,0.36005405327963386,constant_value,,q_const_0,6.04307753426082,280.6999234075657,label num lo 3,0.8761784219424218,High,,37274.67780632561,constant_value,0.09076439117403945,Q3,North,q_const_0,0.19493838482649123,,5.462693623528901,0.15824819666368617,0.18700975405092737,1
binary_1,Jennifer,Gomez,1930-03-15,458-290-0381x41807,,,Lydiastad,PA,73948,-0.8409429992917462,Rand Choice 2,-0.9938555752966983,3.414536417493895,-0.19551960717683656,-0.8409429992917462,0.9930747635236709,G6,,0.9256675941130893,constant_value,,q_const_0,4.192504057092029,344.51137103300385,label num lo 3,7.783105457812585,High,-0.016930996536792333,47963.48065070667,constant_value,3.414536417493895,,North,q_const_0,1.1452935422383634,,0.147069359656677,0.7238527000864832,1.3235628684992853,1
binary_1,Patricia,Payne,1911-06-07,,sanchezjohn@example.com,628 Hamilton Falls,,GA,28243,0.9249723848913407,Rand Choice 2,,0.943066183242395,0.43711108916663155,0.9249723848913407,0.7238571394375565,G5,label num hi 11,0.6850536674046681,constant_value,6.148833305904981,q_const_0,2.652239008266911,434.18267475497044,label num lo 2,1.9685668649858306,High,0.7117001574599544,33837.57055303156,constant_value,0.943066183242395,Q3,East,q_const_0,0.6381401022942964,,,5.936457554884495,0.44343451947693774,1
binary_2,Michael,,1967-02-12,001-523-721-3664x2247,,0464 Lynn Squares,,WV,76195,-0.514338440746327,Rand Choice 1,-0.23932761181389736,1.491901676075598,-0.5270899175319529,-0.514338440746327,0.8787121575181852,G6,,0.44970157026590335,constant_value,,q_const_0,3.5906730469308483,432.49932880023624,label num lo 2,3.569198155164612,,-0.4780951160062155,43808.72771298955,constant_value,1.491901676075598,Q4,North,q_const_0,-1.653275957710757,,2.765648689708157,0.9999489289588002,-1.2544624867241363,1
binary_1,Angela,Howard,1947-09-03,,wking@example.net,,,TN,96445,-1.4412313024321362,Rand Choice 1,,0.7769406474576973,1.6036070471123447,-1.4412313024321362,0.8881850166668255,G5,label num hi 9,0.7756981529336353,constant_value,3.6072205099535894,q_const_0,3.2882475177654786,348.88635322779095,,2.3119496966613675,High,,32848.06326263741,constant_value,0.7769406474576973,Q3,West,q_const_0,-2.168662778827744,Friday,2.8048200562958083,1.8572227954995986,-1.1248398541781424,1
binary_1,Nicole,,1972-12-06,,,,,FL,26419,-0.13468763372920356,Rand Choice 2,-0.8046034309870218,-0.04918799331004853,,-0.13468763372920356,0.5429511159696903,G4,label num hi 12,0.7759277645340951,constant_value,2.451019504068725,q_const_0,-0.5456512420564741,426.80083838404516,label num lo 3,0.15671227325296644,,1.252935015797481,69188.68965852213,constant_value,-0.04918799331004853,,North,q_const_0,-1.2099208143421285,Monday,2.2119430100684387,9.04927105367275,-0.7022523601636581,1
binary_2,,Jackson,1957-07-09,2005052748,owelch@example.com,,,WI,36323,0.7334837224118937,Rand Choice 1,0.0736125294946575,-0.7296703923558974,-0.8203101001866576,0.7334837224118937,0.2788584803712958,G3,label num hi 6,0.2625275817753433,constant_value,,q_const_0,-1.3358267853743264,298.52164060516037,label num lo 3,-1.5570905813443523,Low,-0.28574696322463566,51113.84397021832,constant_value,-0.7296703923558974,Q2,,q_const_0,1.996668509877823,Tuesday,2.85432300853604,-3.724703960341504,,0
binary_2,,,1909-05-13,800-917-0257x6183,trujillomichael@example.com,,,TX,36864,-1.2395129275174435,Rand Choice 1,,-2.07613637270418,1.8180377267226535,-1.2395129275174435,0.07443864541412562,G1,label num hi 2,0.4055111522915228,constant_value,-1.458193466647142,q_const_0,-2.028202774507011,421.8000648731307,label num lo 1,-3.857639199946765,,-0.8102094721526903,54294.403570462826,constant_value,-2.07613637270418,,West,q_const_0,-0.5936417367888838,Saturday,0.3528625302520494,1.2872746637595367,-0.0450623008373548,0
binary_1,Beverly,,1926-02-04,755-879-4222,,,,VT,34577,1.5943033637751083,Rand Choice 2,,-1.1852345613925466,1.8231137701021949,1.5943033637751083,0.06174211809274344,G2,label num hi 2,0.5843276769124559,constant_value,-1.6294992317456425,q_const_0,-5.580931883017477,300.5365531401167,label num lo 4,-2.7870491801614934,,,54969.08126235144,constant_value,-1.1852345613925466,,North,q_const_0,-0.07175840882386021,,4.067138510440895,,0.82595822776768,0
binary_2,Larry,Young,1960-11-18,6707538673,dmiller@example.org,7164 Villegas Coves,,GA,65669,0.5447984514261719,Rand Choice 2,0.36935681178437546,-1.4097747648772312,-0.4976359125456807,0.5447984514261719,0.3139078824795288,G2,label num hi 7,0.09262762412883047,constant_value,-2.3043917436868697,q_const_0,-4.6252136918160005,222.45694371046065,label num lo 1,-2.957811955359059,,-0.5261510541822022,39822.32618612616,constant_value,-1.4097747648772312,Q1,North,q_const_0,-1.444364685123976,,7.525045135823814,0.8331354743075385,-1.627243463050056,0
binary_1,Kristen,,1935-08-04,850.492.7117,,,,AS,71559,-3.7345407748496298,Rand Choice 1,,0.6800564498056094,-0.5800945651607274,-3.7345407748496298,0.921848522480687,G5,,0.8508590624518346,constant_value,7.949825836998171,q_const_0,-0.8679065460473567,182.0905749893523,label num lo 2,2.782077595302935,High,-1.0083214744396993,69328.20433768879,constant_value,0.6800564498056094,Q4,,q_const_0,-1.296863865435281,Friday,5.504846690682409,0.04236583278117334,,1
,,,1968-12-20,001-566-975-3849x817,,66472 Elizabeth Plaza Apt. 048,,OR,17806,-2.343720874594805,Rand Choice 1,-0.7792952493411563,0.2601878091085391,-1.0269035652431822,-2.343720874594805,0.6205954683060915,G5,,0.42220929475671637,constant_value,2.5097830527234306,q_const_0,3.8286845447430693,370.1969089142725,label num lo 2,1.4719620732873118,High,0.0955351896992329,52867.21712426996,constant_value,0.2601878091085391,Q3,West,q_const_0,0.0314598408368908,Tuesday,3.1162346787744664,,,1
binary_1,,Donaldson,1990-03-12,2279483945,,511 Frank Canyon,,SD,24037,-1.1551279037873092,Rand Choice 1,-1.3968558857555446,-1.4087189128798898,-1.9550265268520288,-1.1551279037873092,0.017426446913464153,G2,label num hi 1,0.1334754773767543,constant_value,-3.5340645752790922,q_const_0,-3.0501343637864373,174.25297140336815,label num lo 1,-2.4532695530197546,,,51198.16914783867,constant_value,-1.4087189128798898,,East,q_const_0,-1.4340508826123686,Friday,1.9236093060890243,0.49163138720306443,-1.905507453217336,0
binary_2,William,,1920-06-05,(859)943-9247,,99837 Barnes Shoals Apt. 648,Wendyfurt,HI,59008,-1.3037907821198227,Rand Choice 1,,-2.15733664368659,1.5196944492589723,-1.3037907821198227,0.24688131209127467,G1,label num hi 12,0.17439663335316458,constant_value,-2.3431412261724027,q_const_0,-2.249642660855427,346.5309869683211,label num lo 2,-4.012540730352508,Low,,57195.75510626551,constant_value,-2.15733664368659,,South,q_const_0,0.832747986669265,,6.180774289419761,-0.8133756726077159,1.0459496027043726,0
binary_2,Kyle,Stanton,1923-10-26,(945)685-0851,anthonyholder@example.com,317 Haynes Lake,Adrianton,NC,10989,-0.8236662112729325,Rand Choice 2,1.079629464685585,3.144708677403484,0.5409105052746207,-0.8236662112729325,0.9712315980172338,G6,label num hi 9,0.44066486537102567,constant_value,1.9600345997810946,q_const_0,5.017152063626353,414.76163948675764,label num lo 4,7.200152977026267,High,-0.9870967469919156,54121.05331685316,constant_value,3.144708677403484,Q4,,q_const_0,-0.16853812813120894,Saturday,3.9839619375451165,4.485426978189453,0.3796582489250484,1
binary_2,James,Collins,1948-05-25,+1-216-867-6857x9344,,,,MD,13119,1.6101162916096703,Rand Choice 1,-0.6965208479189109,-1.4820284518751674,0.5300024174586127,1.6101162916096703,0.5080812332545139,G1,label num hi 3,0.17311963160295296,constant_value,0.010867076242910834,q_const_0,-0.9369156023215377,291.1853548793949,label num lo 4,-3.42731829728609,,,48667.953518572205,constant_value,-1.4820284518751674,,North,q_const_0,-2.0206638024486727,,-0.20681772384317743,-2.2676103027833436,-2.15863191340874,0
binary_2,David,Flores,1975-11-03,(970)380-6767x34395,,35057 Isabella Ports Suite 222,,KS,34018,2.0451341884472445,Rand Choice 1,,1.7903102823286061,,2.0451341884472445,0.4524198003705621,G6,,0.9509300129648799,constant_value,,q_const_0,0.3298776676098023,262.7698221253722,label num lo 2,3.4519995570578295,High,1.237724204510935,70355.95221145544,constant_value,1.7903102823286061,,West,q_const_0,0.04205946274439767,Wednesday,3.648622232340948,5.14983726227229,0.7888312932694054,1
binary_2,,Morales,1965-04-21,001-796-690-0590,sallen@example.net,6734 Thomas Junctions,,MT,98947,-0.6617528334999462,Rand Choice 1,,0.07711125122009332,1.6040603737790506,-0.6617528334999462,0.7719824508221635,G4,label num hi 9,0.8197079412436025,constant_value,4.5529641913756995,q_const_0,-0.22230796248917262,213.13931104040734,label num lo 1,0.5829207151590299,High,-0.08686136620986537,65076.587704277146,constant_value,0.07711125122009332,Q3,West,q_const_0,0.39380681350653957,,4.295679059647975,3.230706434184585,,0
binary_1,Stephanie,,1975-11-19,,moniquerobinson@example.org,,,LA,05749,-2.260596954729688,Rand Choice 2,,-4.444491000732856,2.4107589514313186,-2.260596954729688,0.0007975290279567507,G1,label num hi 9,0.02599953780202401,constant_value,-5.491140148082197,q_const_0,-5.320335455303248,395.6913371276868,label num lo 2,-8.62787001336611,Low,-0.8600917894164587,58299.35997418928,constant_value,-4.444491000732856,,West,q_const_0,-0.028756177414436736,Monday,4.071521432191087,,-0.1473784084780882,0
binary_2,Eric,,1978-09-14,367-703-1380,,956 Young Cliff Suite 495,,OK,99173,1.4026362922740665,Rand Choice 1,,-0.2700127142903461,,1.4026362922740665,0.8666955447553072,G4,label num hi 3,0.3928685879699585,constant_value,2.389682456844769,q_const_0,0.3093074280977071,259.39637730854133,label num lo 2,-0.7704300557592927,Low,,64108.32848363138,constant_value,-0.2700127142903461,Q2,East,q_const_0,-0.7448130061906865,,4.34159048196444,,-1.2649278451056236,1
binary_2,Erik,,1944-09-15,491.255.4477x74746,xschmidt@example.com,6947 Deanna Village,New Maria,NC,95243,0.43358896593277785,Rand Choice 2,,-1.2386035164715854,1.0606022445678458,0.43358896593277785,0.01865873364209646,G2,,0.5812677112474106,constant_value,-3.3598964521041257,q_const_0,-0.820258991590791,,label num lo 2,-2.5583820632339744,,,40057.32600202171,constant_value,-1.2386035164715854,Q1,North,q_const_0,-1.2561443386816398,,8.652484259882836,4.058406399230117,-1.1372180174070188,0
binary_1,Michelle,Pham,1964-08-01,,xstephens@example.org,94449 Benjamin Throughway Suite 413,,WY,79377,1.0033382543586962,Rand Choice 1,,0.8811442729742001,0.2856506429422333,1.0033382543586962,0.5075900747099463,G5,label num hi 3,0.492748046474383,constant_value,2.5970726736042558,q_const_0,3.560781001469135,295.1729459449374,label num lo 2,1.8128034924982657,High,-0.1981086217579072,49774.01569884819,constant_value,0.8811442729742001,,,q_const_0,0.6396618952219548,Friday,4.4096619076122465,,0.3826882467944502,1
binary_1,Gina,Conway,1975-02-22,001-844-719-6003x14212,kelly79@example.com,4650 Powers Lodge Apt. 335,Lake Michael,LA,66917,-1.2014832474554544,Rand Choice 1,,-0.12042767448949943,2.0280555042268675,-1.2014832474554544,0.22122376825858764,G4,,0.7437159373966842,constant_value,3.2227446061015748,q_const_0,0.006330993529148232,212.93823730331306,label num lo 3,0.31935805979585863,,1.6730666938629943,43804.741553301596,constant_value,-0.12042767448949943,Q3,South,q_const_0,2.1798380577354446,,5.026733716563496,,1.708395005496196,1
binary_1,,,1929-12-15,+1-400-264-5597x05891,,560 Sharon Mountain Suite 064,Aaronville,CT,29686,0.45818142572211984,Rand Choice 1,,0.5758825003010102,-1.2655280160763311,0.45818142572211984,0.5160945448851237,G5,label num hi 10,0.6010232826803086,constant_value,-0.6754708062467822,q_const_0,2.594865448196186,227.12298828065448,label num lo 4,1.3201511000025126,High,-0.09680448696881519,39025.30591815261,constant_value,0.5758825003010102,Q3,North,q_const_0,-1.1545543596495194,,3.3107449883324214,,-1.6359942875034024,1
binary_2,John,Martin,1948-02-11,(484)722-5552,,3338 Shawn Lodge,,NY,02509,2.4721381795650235,,-2.764455989045468,-0.5331882155102998,-2.0038942953039633,2.4721381795650235,0.19617677777405246,G3,label num hi 3,0.16199891325862298,constant_value,-2.5843528414251344,q_const_0,0.31699676779245056,252.78408885612768,label num lo 3,-1.650039914078901,Low,-0.004575347584556181,41428.81178440787,constant_value,-0.5331882155102998,,South,q_const_0,1.0770858574318514,,,,0.018130666744052726,0
binary_2,,,1960-09-07,(375)330-0852,stacey30@example.org,,Ballmouth,MH,60530,-0.3291676830019262,Rand Choice 1,-0.14470790538022468,-0.13254005687327886,,-0.3291676830019262,0.5267932514818172,G4,label num hi 1,0.18607996731531723,constant_value,0.7989397350201215,q_const_0,1.5479871827291793,497.75694662390254,label num lo 3,0.03567373641796301,,0.5400960472153263,47159.012343792354,constant_value,-0.13254005687327886,Q3,West,q_const_0,-0.21982958179888562,,5.186754424006871,,-0.3943768371390134,1
binary_2,,Rodriguez,1989-06-04,+1-420-242-3296x0445,brettbrooks@example.com,,,MD,84293,1.2073712138645598,Rand Choice 1,,1.0941108968728543,0.8532826004946367,1.2073712138645598,0.8386398770831419,G5,label num hi 9,0.6692227402930482,constant_value,-4.581347039185886,q_const_0,0.5130586781195117,261.384841348244,label num lo 4,2.208594543333319,High,-0.48626669796039307,60508.65976924233,constant_value,1.0941108968728543,Q3,East,q_const_0,-0.5172067875759869,,,6.5103057889884965,,1
binary_2,Ronald,Fowler,1949-06-06,+1-331-779-1084,,,,LA,04527,-0.1449202328057424,Rand Choice 1,0.40004120932102244,0.0037773369438502957,0.7656854892667939,-0.1449202328057424,0.7764612127206902,G4,label num hi 6,0.520245262937241,constant_value,-1.6728628448565852,q_const_0,-0.9148954777669562,354.23970742955805,label num lo 4,0.27316324773351586,High,0.6678704104747856,61751.98339650689,constant_value,0.0037773369438502957,Q3,East,q_const_0,-1.750810979398499,Wednesday,,,-1.1312184058295536,1
binary_1,Danielle,Cameron,1951-12-31,(536)877-1627x9639,qbrewer@example.net,,,KY,48130,-0.42659859983889614,Rand Choice 2,,-1.1216761941336244,,-0.42659859983889614,0.07919574233013882,G3,label num hi 10,0.17896315163854526,constant_value,0.03465070975820894,q_const_0,1.4687932731538262,420.3277862518204,label num lo 1,-2.053815543020223,Low,0.511357810936327,48487.86776872105,constant_value,-1.1216761941336244,Q2,East,q_const_0,-0.45742370019259543,,1.09110555714249,1.9175488457447878,-0.7503590329252082,0
binary_1,Maria,Robinson,1913-05-13,001-743-786-0588x7187,kwilliams@example.org,67934 Donna Route Apt. 659,,DE,13888,1.3192268070909297,Rand Choice 2,0.2615979856044643,-1.3939645633088782,,1.3192268070909297,0.2692734739495057,G2,,0.232956815126243,constant_value,-3.4000729679015076,q_const_0,-2.2684351445824875,323.8782154304023,label num lo 2,-3.1527759042434904,Low,,46001.07721408649,constant_value,-1.3939645633088782,Q1,,q_const_0,-0.06045828890504619,Thursday,2.7090245715926113,,0.09802173999942157,0
binary_2,Jacob,,1999-05-01,278.200.0093x9722,,,,,,-0.5528594501474853,Rand Choice 2,-0.1893875341583554,0.4026609929231304,-0.2560096435540382,-0.5528594501474853,0.8415277292088494,G5,label num hi 2,0.3361596002162885,constant_value,-2.33697348987472,q_const_0,-3.272606553589339,533.1359712869462,label num lo 3,1.2479244519258113,High,-0.31253200849615725,67144.93739890166,constant_value,0.4026609929231304,Q3,,q_const_0,0.10756757474527104,Saturday,1.8577326275602997,-5.825156731938037,0.2286830589336686,0
binary_1,Kristen,Trevino,1990-08-04,+1-481-780-5772x171,karentaylor@example.net,,,ID,49078,1.2961636641959968,Rand Choice 2,0.559558470766478,1.3878666937372566,0.8447672458986095,1.2961636641959968,0.7798942122162953,G6,label num hi 10,0.18962337635198762,constant_value,,q_const_0,0.9707607492388712,274.7951716241099,label num lo 2,2.811449454957735,High,,48367.064888957415,constant_value,1.3878666937372566,Q4,South,q_const_0,-0.968275774901224,,2.8030415817422947,5.873041732384306,-1.3418012606728629,1
binary_1,Jennifer,Schmidt,1949-11-03,796.695.3678x3211,,,,MT,56285,-1.1002045438818455,Rand Choice 1,-0.7231961735276246,1.3887766166096676,-0.6735544447513455,-1.1002045438818455,0.7230623627291869,G6,label num hi 7,0.4506946803042884,constant_value,2.859761192846115,q_const_0_1,5.131075770351979,216.1337886520259,label num lo 2,3.52145866088972,,,30683.833719587947,constant_value,1.3887766166096676,Q4,,q_const_0,0.3242641605140587,Saturday,1.904013812972085,0.27701837417319464,0.5200554782900666,1
binary_1,Jennifer,,1985-01-26,,danielnguyen@example.com,,,,,-0.6801309177001913,Rand Choice 2,-1.2258490045868506,0.6127217277757986,-0.9646643747623632,-0.6801309177001913,0.8898085088247105,G5,label num hi 5,0.09620214977151409,constant_value,3.7109724464560063,q_const_0,3.5390319740844385,380.87735038642654,label num lo 1,1.7353837174120228,,,41331.177554826565,constant_value,0.6127217277757986,,South,q_const_0,-1.2948130167485339,,7.304490297735973,2.55394667054317,-0.8177934863925999,0
binary_1,,,1967-07-20,309.433.8881,edwarddurham@example.net,,Suttonborough,PW,91518,0.7481502962814552,Rand Choice 1,-0.9992851426752497,-1.3668944291176484,0.382220777167101,0.7481502962814552,0.5999968400119202,G2,label num hi 4,0.3240661976706898,constant_value,-4.628417982855423,q_const_0,-1.3273618267835774,244.7356207511951,label num lo 4,-2.9260667281903245,,-0.5485274792805059,38456.807197079215,constant_value,-1.3668944291176484,Q1,East,q_const_0,0.5353387601820224,,2.8427105242754083,,0.39148167767649106,0
binary_1,Debra,,1995-09-02,(990)770-2607,laurieramos@example.net,70509 Rivera Trail Suite 911,North Susan,RI,04658,-1.473127192974554,Rand Choice 1,,-2.619426760706813,0.11597669769314137,-1.473127192974554,0.012311816554853356,G1,label num hi 8,0.07364628606348506,constant_value,-3.106732746128793,q_const_0,-1.9651465410399622,321.5764527867498,label num lo 1,-4.952092287681199,,-1.1681071660100315,59326.46947449049,constant_value,-2.619426760706813,,East,q_const_0,-0.2652218739367657,Tuesday,3.2441137904161033,0.6505151161763989,-0.4721995934283934,0
binary_2,Sean,Baker,1962-06-20,337-572-8963x68769,christopherpalmer@example.com,3432 Nathaniel Fields Apt. 676,Mullinsview,NE,65033,-1.0454408996443103,Rand Choice 2,,-1.2043047979056056,,-1.0454408996443103,0.7846545893153988,G3,label num hi 12,0.19439052252748212,constant_value,-4.015308875907327,q_const_0,-3.6657480461957244,342.91435511750916,label num lo 4,-2.0479174445409196,,-3.268115948550767,49016.007615333634,constant_value,-1.2043047979056056,,,q_const_0,-0.3609509875465359,Friday,-0.01000841511042605,-5.656398276091727,-0.2595191693884065,0
binary_2,Maurice,,1956-03-18,+1-897-539-6002x02252,carrollcollin@example.com,5954 Karen Spurs,Jordanstad,AR,37487,-1.1473884598157604,Rand Choice 1,0.10587566246595147,-1.1494366565751948,,-1.1473884598157604,0.4710605638778295,G3,label num hi 11,0.25287810605499417,constant_value,-3.209875929814948,q_const_0,-4.503830919013307,223.8359421242744,label num lo 1,-1.9002922827084583,Low,,57757.47481452876,constant_value,-1.1494366565751948,Q2,West,q_const_0,0.9970864854332424,,2.911901719807897,0.8775488517442165,0.7145006878858111,0
binary_2,Jorge,,1984-03-10,,afrench@example.net,3503 Allen Skyway Suite 228,,SD,80598,1.1867586065089573,Rand Choice 1,-0.5031494759264081,1.0366150972426813,-0.4157541691119244,1.1867586065089573,0.38323693516915314,G5,label num hi 9,0.37678825032023167,constant_value,-0.7002761660404688,q_const_0,0.5704358853276202,426.57090817545674,,2.0915552804573028,High,0.544692233175714,43788.77874702289,constant_value,1.0366150972426813,Q3,,q_const_0,1.93448155333868,Saturday,1.1696147926772764,4.441491737978575,2.008071100347658,1
binary_2,Jordan,,1911-02-06,3895585851,hollandgeorge@example.org,,,,,-1.9786617332698788,Rand Choice 1,,-1.8022906624445567,,-1.9786617332698788,0.4364598218860025,G2,label num hi 12,0.11924047559445211,constant_value,0.059460584589910326,q_const_0,1.8192040277149197,246.68956313422578,label num lo 1,-3.052788836007142,Low,-1.2940043778761197,54528.482513485185,constant_value,-1.8022906624445567,Q1,,q_const_0,1.7472230921054297,Saturday,6.179268645287351,,,1
binary_1,Brenda,,1941-09-20,+1-572-862-3285x28389,,,,MH,58876,1.291980527776142,Rand Choice 2,0.7677225152504232,-1.060016986006763,0.6012437186118532,1.291980527776142,0.10700832772848617,G3,,,constant_value,-4.441884863439563,q_const_0,-2.898478556217846,321.5546409903994,label num lo 3,-2.4295623354342832,,0.5717929957306288,50670.442903598545,constant_value,-1.060016986006763,,,q_const_0,0.6479360899656834,Wednesday,6.537896043315807,,0.608628812219326,0
binary_1,Valerie,Johnson,1930-02-01,(409)364-2428,kellygomez@example.net,,,PA,25029,-1.251034639816048,Rand Choice 1,-0.5283863741150128,-1.84676789521664,,-1.251034639816048,0.1336922208181235,G1,label num hi 9,0.8199188261977234,constant_value,-2.2767223527348617,q_const_0,1.4828046506833745,233.87220525755603,label num lo 2,-3.363032429495522,Low,,61699.73045612975,constant_value,-1.84676789521664,Q1,East,q_const_0,0.3691146872861453,Thursday,2.272409280004025,,,0
binary_2,,,1964-11-25,,,,,CO,75919,-1.771334255396281,,-0.8408745191108075,-3.213563209118252,-1.9589901503465759,-1.771334255396281,0.38448273007461004,G1,,0.03311947902583639,constant_value,2.107469147798521,q_const_0,-6.46085370441102,180.96172800141616,label num lo 1,-6.1363490064424955,Low,-1.5207117638355307,54720.37686417259,constant_value,-3.213563209118252,,,q_const_0,2.2725953870770943,,2.6704206264236188,,1.818305258026773,0
binary_1,,Levy,2002-07-20,418-517-4578x5112,susan15@example.org,,,OR,48675,0.44255694385011,Rand Choice 1,0.5191785722000186,1.336679540558438,-0.517077190767653,0.44255694385011,0.4779346895694311,G6,label num hi 5,0.8252928787389292,constant_value,-0.13950427846350966,q_const_0,1.3643177946725424,321.9095605774589,label num lo 2,2.9540471642540167,High,3.561858008051236,56666.720430370086,constant_value,1.336679540558438,,East,q_const_0,-0.9826514128936308,,1.779416535295156,,-0.23385928362670408,1
binary_2,Darrell,,1994-01-21,854.765.3599,teresa24@example.net,,,NC,02926,-1.0725883038097368,Rand Choice 2,,-0.9078600962478692,,-1.0725883038097368,0.44531848660690077,G3,label num hi 4,,constant_value,0.8474323643495889,q_const_0,-1.5058670455244125,261.355841967215,label num lo 3,-1.405047105789701,,-0.7028194177655529,63481.02454767739,constant_value,-0.9078600962478692,Q2,South,q_const_0,-0.060452618171386946,,3.5562425486614737,,-0.590874572650675,0
binary_1,Erika,Liu,1918-09-25,,eriley@example.org,1753 Collins Extension,South Matthew,CO,27051,-1.2600487365774067,,,-2.01991517602443,-0.592490077098048,-1.2600487365774067,0.6178785236735314,G1,label num hi 9,0.5612927128976963,constant_value,-4.541651909971215,q_const_0,-1.5021387279865663,412.616216819627,label num lo 1,-3.7311713342444084,Low,-0.867573440025864,48785.97773025928,constant_value,-2.01991517602443,Q1,North,q_const_0,0.6612412642173314,Tuesday,1.357302493597612,1.7572108453147703,,0
binary_1,Regina,Harrington,1992-08-10,852.756.7176x4602,louisanthony@example.net,21779 Travis Springs Suite 386,Susanmouth,MS,12393,2.3605198391311095,Rand Choice 1,,2.275485310133856,1.0073891381666265,2.3605198391311095,0.9834959361246809,G6,label num hi 1,0.9317312969860887,constant_value,,q_const_0,2.346295439230192,240.45199220275387,label num lo 1,4.39783492661685,High,,47103.38805029172,constant_value,2.275485310133856,Q4,West,q_const_0,-2.891411673766752,,4.307140027957227,,,1
binary_1,Tiffany,Flores,1913-08-26,397.693.4555x7052,andreabaker@example.com,,,MP,43891,-1.0403365359655896,Rand Choice 1,-1.5693860025230315,-1.8129845742706645,-1.2352126421709522,-1.0403365359655896,0.42924910833110963,G1,label num hi 4,0.0054354021010980455,constant_value,-3.5532101252481714,q_const_0,-3.736117763720107,341.9976291696866,,-3.3529394658297056,Low,,58099.13191302669,constant_value,-1.8129845742706645,Q1,West,q_const_0,1.1566271992062678,Monday,5.075807178194433,6.340946682723016,1.668722389767484,1
binary_1,Laura,,1923-02-28,+1-273-822-1463,jodi61@example.net,09944 Jay Harbor,,VT,74090,1.0545897039065226,Rand Choice 1,0.1202931287055497,1.1833149836057113,,1.0545897039065226,0.8339204136770824,G5,label num hi 6,0.6435469071005842,constant_value,-0.9580227508528714,q_const_0,-1.354090521977705,338.6060577017023,label num lo 4,2.4447716305876632,High,-1.7207273899084203,54526.77907765352,constant_value,1.1833149836057113,Q4,,q_const_0,1.2844007195844602,Monday,4.409878838113083,4.402333481731535,,1
binary_2,Robert,,1965-11-07,933-384-5253x459,richard30@example.com,,Lake Jordanburgh,NH,90306,-0.9123187740562744,Rand Choice 2,0.30892231684191,-0.7305862757590171,-0.02496322023125453,-0.9123187740562744,0.4160545198047064,G4,label num hi 1,0.4874929961025722,constant_value,,q_const_0,-2.1758092338076764,399.98422386322903,label num lo 1,-1.0727628390671362,Low,,,constant_value,-0.7305862757590171,Q2,West,q_const_0,-0.6783514364186589,,,-3.3036489127478497,,0
binary_1,Ashley,,1957-05-17,(412)232-4465x85104,brandyrodriguez@example.net,,Lake Tracy,IA,65102,0.9358775393824063,Rand Choice 1,0.16630336378668953,0.8972031342881256,,0.9358775393824063,0.8685714987382858,G5,label num hi 4,0.9573052158342391,constant_value,0.050144950099901275,q_const_0,3.4945346628766822,461.9733870388433,label num lo 4,1.867127008705215,High,,56134.00496739378,constant_value,0.8972031342881256,,South,q_const_0,-0.1174172893379787,Tuesday,,,-0.04077176929622852,1
binary_2,Tim,,1957-01-14,7342482540,,,Padillachester,DE,21372,-0.43993529915650165,Rand Choice 1,-1.9227801211557385,3.192920128310261,-0.8889330321695696,-0.43993529915650165,0.9749339224232637,G6,label num hi 11,0.9830218141437947,constant_value,3.031015483401934,q_const_0,2.5859972508033255,342.3880239853608,label num lo 1,7.190017987229537,High,0.5555274547212504,46676.67260619242,constant_value,3.192920128310261,Q4,,q_const_0,-0.9474930098789425,,3.1927598053786053,3.745473585609937,-0.7897921224817331,1
